"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2020","11,040.20","10,894.00","11,040.20","10,851.72","15.12B","1.47%"
"01/10/2020","10,879.84","10,927.98","10,933.81","10,833.52","14.57B","-0.17%"
"01/09/2020","10,898.17","10,807.04","10,899.48","10,807.04","17.00B","1.79%"
"01/08/2020","10,706.87","10,776.71","10,851.28","10,681.02","20.29B","-1.13%"
"01/07/2020","10,829.05","10,725.18","10,829.05","10,723.86","17.18B","1.22%"
"01/06/2020","10,698.27","10,599.41","10,799.58","10,577.78","18.77B","0.39%"
"01/03/2020","10,656.41","10,666.66","10,689.59","10,594.36","15.90B","0.17%"
"01/02/2020","10,638.82","10,509.12","10,663.55","10,479.77","18.37B","1.99%"
"12/31/2019","10,430.77","10,360.78","10,433.29","10,352.89","12.87B","0.63%"
"12/30/2019","10,365.96","10,203.82","10,365.96","10,133.88","15.20B","1.29%"
"12/27/2019","10,233.77","10,326.52","10,377.94","10,226.62","16.48B","-0.68%"
"12/26/2019","10,303.72","10,239.76","10,303.72","10,221.34","12.59B","0.72%"
"12/25/2019","10,229.58","10,176.72","10,255.20","10,170.21","12.25B","0.40%"
"12/24/2019","10,189.29","10,080.37","10,190.04","10,065.55","11.26B","1.32%"
"12/23/2019","10,056.21","10,202.23","10,248.80","10,050.41","13.70B","-1.69%"
"12/20/2019","10,229.49","10,305.10","10,343.07","10,229.10","14.73B","-0.65%"
"12/19/2019","10,296.29","10,298.51","10,316.77","10,254.95","14.36B","0.02%"
"12/18/2019","10,294.66","10,299.05","10,365.16","10,266.64","17.29B","-0.11%"
"12/17/2019","10,306.03","10,157.43","10,350.65","10,148.69","20.96B","1.45%"
"12/16/2019","10,158.24","10,040.26","10,158.24","10,015.45","17.28B","1.54%"
"12/13/2019","10,004.62","9,923.79","10,014.21","9,907.76","14.45B","1.71%"
"12/12/2019","9,836.23","9,862.43","9,887.56","9,824.41","10.73B","-0.17%"
"12/11/2019","9,852.71","9,905.91","9,921.65","9,829.11","11.90B","-0.64%"
"12/10/2019","9,915.87","9,850.04","9,915.87","9,826.83","11.52B","0.40%"
"12/09/2019","9,876.27","9,908.97","9,917.61","9,853.20","11.86B","-0.02%"
"12/06/2019","9,878.62","9,804.04","9,878.62","9,791.56","10.06B","0.81%"
"12/05/2019","9,799.07","9,719.30","9,817.21","9,703.91","10.77B","1.15%"
"12/04/2019","9,687.95","9,624.19","9,703.40","9,614.04","9.41B","0.31%"
"12/03/2019","9,657.65","9,585.75","9,657.65","9,531.26","8.57B","0.55%"
"12/02/2019","9,605.19","9,603.02","9,647.95","9,582.32","8.61B","0.24%"
"11/29/2019","9,582.16","9,614.71","9,633.14","9,490.85","8.48B","-0.42%"
"11/28/2019","9,622.14","9,650.27","9,679.96","9,594.37","7.94B","-0.27%"
"11/27/2019","9,648.39","9,643.11","9,694.22","9,589.21","9.68B","-0.30%"
"11/26/2019","9,677.23","9,662.41","9,698.60","9,609.73","11.22B","0.53%"
"11/25/2019","9,626.36","9,626.41","9,643.23","9,515.33","10.72B","-0.01%"
"11/22/2019","9,626.90","9,794.32","9,875.71","9,573.47","11.08B","-1.51%"
"11/21/2019","9,774.44","9,772.03","9,818.49","9,733.44","8.14B","-0.35%"
"11/20/2019","9,809.05","9,885.90","9,908.63","9,796.95","10.08B","-0.82%"
"11/19/2019","9,889.75","9,721.01","9,889.75","9,711.29","9.92B","1.80%"
"11/18/2019","9,715.27","9,635.81","9,725.78","9,624.95","8.61B","0.70%"
"11/15/2019","9,647.99","9,741.93","9,777.69","9,647.99","9.54B","-1.01%"
"11/14/2019","9,746.56","9,689.93","9,768.67","9,677.76","9.54B","0.61%"
"11/13/2019","9,687.85","9,678.65","9,702.51","9,622.31","7.65B","0.18%"
"11/12/2019","9,670.14","9,675.56","9,699.42","9,570.44","8.90B","-0.11%"
"11/11/2019","9,680.57","9,821.41","9,821.41","9,664.06","9.99B","-2.17%"
"11/08/2019","9,895.34","9,985.20","10,008.51","9,891.00","10.78B","-0.22%"
"11/07/2019","9,917.49","9,849.96","9,939.53","9,835.89","9.70B","0.57%"
"11/06/2019","9,860.97","9,947.31","9,947.31","9,829.75","10.46B","-0.78%"
"11/05/2019","9,938.61","9,885.02","9,982.34","9,847.20","11.16B","0.71%"
"11/04/2019","9,868.13","9,828.60","9,908.20","9,828.60","10.76B","0.67%"
"11/01/2019","9,802.33","9,621.89","9,814.67","9,604.31","9.72B","1.73%"
"10/31/2019","9,635.33","9,709.10","9,720.97","9,626.93","10.10B","-0.48%"
"10/30/2019","9,681.54","9,707.18","9,726.95","9,647.00","11.03B","-0.66%"
"10/29/2019","9,746.03","9,812.48","9,818.74","9,746.03","13.64B","-0.57%"
"10/28/2019","9,801.87","9,721.64","9,802.15","9,704.53","12.96B","1.46%"
"10/25/2019","9,660.44","9,562.30","9,665.60","9,509.34","9.04B","1.10%"
"10/24/2019","9,555.76","9,570.33","9,598.33","9,495.01","7.98B","-0.13%"
"10/23/2019","9,567.75","9,641.89","9,652.07","9,547.50","8.22B","-0.77%"
"10/22/2019","9,642.09","9,582.11","9,642.93","9,558.36","8.18B","0.93%"
"10/21/2019","9,553.57","9,533.09","9,560.98","9,476.45","8.26B","0.21%"
"10/18/2019","9,533.51","9,665.81","9,706.38","9,516.75","9.69B","-1.16%"
"10/17/2019","9,645.39","9,657.09","9,670.70","9,617.01","8.10B","0.03%"
"10/16/2019","9,642.06","9,678.31","9,722.12","9,635.45","9.34B","-0.31%"
"10/15/2019","9,671.73","9,759.95","9,759.95","9,658.51","10.72B","-1.17%"
"10/14/2019","9,786.64","9,753.58","9,840.59","9,725.68","12.45B","1.24%"
"10/11/2019","9,666.58","9,656.98","9,704.68","9,583.52","10.07B","0.30%"
"10/10/2019","9,638.10","9,504.03","9,643.52","9,480.17","9.78B","1.38%"
"10/09/2019","9,506.56","9,443.45","9,507.04","9,380.57","8.21B","0.34%"
"10/08/2019","9,474.75","9,474.57","9,556.96","9,468.74","8.62B","0.30%"
"09/30/2019","9,446.24","9,544.02","9,581.64","9,446.04","8.18B","-1.08%"
"09/27/2019","9,548.96","9,470.53","9,574.50","9,467.15","9.28B","0.89%"
"09/26/2019","9,464.84","9,698.28","9,707.92","9,464.84","12.06B","-2.13%"
"09/25/2019","9,671.06","9,768.38","9,768.38","9,656.05","12.23B","-1.43%"
"09/24/2019","9,811.38","9,783.39","9,896.18","9,761.03","12.59B","0.31%"
"09/23/2019","9,781.14","9,853.47","9,853.47","9,703.66","12.05B","-1.01%"
"09/20/2019","9,881.25","9,873.94","9,903.69","9,832.39","12.21B","0.29%"
"09/19/2019","9,852.20","9,786.40","9,852.20","9,733.97","11.26B","1.01%"
"09/18/2019","9,753.31","9,747.98","9,785.62","9,701.64","10.48B","0.31%"
"09/17/2019","9,722.80","9,890.58","9,890.58","9,684.15","13.46B","-1.97%"
"09/16/2019","9,918.09","9,952.33","9,962.15","9,877.11","12.96B","-0.02%"
"09/12/2019","9,919.80","9,886.25","9,941.17","9,837.27","11.97B","0.67%"
"09/11/2019","9,853.72","9,985.11","10,000.25","9,835.97","15.12B","-1.12%"
"09/10/2019","9,964.93","10,005.81","10,005.81","9,903.42","16.58B","-0.37%"
"09/09/2019","10,001.93","9,907.13","10,001.93","9,853.69","17.81B","1.82%"
"09/06/2019","9,823.42","9,829.97","9,837.23","9,742.27","14.41B","0.41%"
"09/05/2019","9,783.50","9,752.34","9,900.76","9,751.95","19.88B","0.86%"
"09/04/2019","9,700.32","9,612.62","9,700.32","9,590.98","14.97B","0.69%"
"09/03/2019","9,633.69","9,591.42","9,633.69","9,547.76","13.42B","0.67%"
"09/02/2019","9,569.47","9,393.03","9,586.52","9,389.48","13.09B","2.18%"
"08/30/2019","9,365.68","9,458.39","9,492.04","9,310.11","12.55B","-0.35%"
"08/29/2019","9,398.47","9,429.00","9,440.67","9,363.15","11.24B","-0.16%"
"08/28/2019","9,414.00","9,449.40","9,453.76","9,375.57","12.10B","-0.31%"
"08/27/2019","9,443.18","9,333.10","9,517.65","9,333.10","14.58B","1.86%"
"08/26/2019","9,270.39","9,181.71","9,298.10","9,173.01","11.71B","-0.98%"
"08/23/2019","9,362.55","9,357.00","9,397.76","9,311.26","11.21B","0.13%"
"08/22/2019","9,350.56","9,350.65","9,363.79","9,282.76","11.64B","0.30%"
"08/21/2019","9,322.75","9,304.52","9,361.74","9,287.31","11.28B","-0.06%"
"08/20/2019","9,328.73","9,340.66","9,389.39","9,301.92","13.55B","0.00%"
"08/19/2019","9,328.97","9,165.80","9,328.97","9,141.89","14.72B","2.96%"
"08/16/2019","9,060.92","9,007.15","9,136.21","8,995.57","10.52B","0.57%"
"08/15/2019","9,009.68","8,779.53","9,011.77","8,758.04","9.90B","0.48%"
"08/14/2019","8,966.47","9,034.05","9,060.40","8,956.08","9.88B","0.72%"
"08/13/2019","8,902.63","8,910.15","8,960.02","8,869.46","7.53B","-0.85%"
"08/12/2019","8,978.52","8,816.89","8,978.52","8,798.50","8.50B","2.08%"
"08/09/2019","8,795.18","8,963.47","8,970.52","8,780.72","8.61B","-1.39%"
"08/08/2019","8,919.28","8,870.18","8,936.48","8,859.48","7.84B","1.19%"
"08/07/2019","8,814.74","8,919.89","8,933.99","8,814.74","8.14B","-0.50%"
"08/06/2019","8,859.47","8,805.15","8,898.38","8,669.90","12.33B","-1.39%"
"08/05/2019","8,984.73","9,093.07","9,168.10","8,984.73","9.40B","-1.66%"
"08/02/2019","9,136.46","9,049.35","9,150.73","9,020.26","10.32B","-1.42%"
"08/01/2019","9,268.05","9,278.83","9,327.94","9,223.31","8.31B","-0.63%"
"07/31/2019","9,326.61","9,374.44","9,374.44","9,318.59","8.22B","-0.77%"
"07/30/2019","9,399.10","9,362.23","9,469.08","9,362.23","10.03B","0.48%"
"07/29/2019","9,354.28","9,350.21","9,376.42","9,310.63","8.55B","0.06%"
"07/26/2019","9,349.00","9,310.65","9,363.27","9,294.61","8.17B","0.04%"
"07/25/2019","9,344.82","9,265.31","9,344.82","9,247.97","9.90B","0.85%"
"07/24/2019","9,266.30","9,203.23","9,312.67","9,203.23","9.36B","0.99%"
"07/23/2019","9,175.83","9,125.46","9,175.83","9,104.76","7.08B","0.58%"
"07/22/2019","9,122.64","9,247.28","9,254.65","9,073.49","9.29B","-1.15%"
"07/19/2019","9,228.55","9,198.82","9,298.21","9,198.82","8.78B","0.81%"
"07/18/2019","9,154.65","9,258.12","9,258.12","9,153.01","9.66B","-1.58%"
"07/17/2019","9,302.00","9,274.69","9,354.81","9,242.25","11.01B","0.20%"
"07/16/2019","9,283.41","9,294.56","9,324.91","9,255.43","9.12B","-0.28%"
"07/15/2019","9,309.42","9,181.03","9,358.08","9,066.71","10.64B","1.04%"
"07/12/2019","9,213.38","9,161.27","9,236.42","9,122.41","7.52B","0.66%"
"07/11/2019","9,152.77","9,216.95","9,282.95","9,121.46","7.47B","-0.15%"
"07/10/2019","9,166.15","9,231.86","9,239.28","9,130.53","7.49B","-0.35%"
"07/09/2019","9,198.79","9,178.91","9,221.72","9,119.65","7.18B","0.14%"
"07/08/2019","9,186.29","9,419.69","9,420.24","9,124.16","10.41B","-2.72%"
"07/05/2019","9,443.22","9,379.94","9,464.39","9,345.79","7.45B","0.80%"
"07/04/2019","9,368.30","9,435.04","9,466.02","9,323.07","9.09B","-0.55%"
"07/03/2019","9,419.84","9,519.80","9,520.38","9,376.31","10.43B","-1.32%"
"07/02/2019","9,545.52","9,516.42","9,560.52","9,483.16","13.13B","0.16%"
"07/01/2019","9,530.46","9,384.79","9,530.46","9,339.77","15.36B","3.84%"
"06/28/2019","9,178.31","9,236.06","9,236.06","9,126.89","8.64B","-0.66%"
"06/27/2019","9,239.48","9,154.04","9,274.42","9,152.63","9.65B","1.28%"
"06/26/2019","9,122.43","9,064.13","9,164.28","9,040.32","7.72B","0.05%"
"06/25/2019","9,118.10","9,206.18","9,206.18","9,004.76","10.57B","-1.02%"
"06/24/2019","9,212.12","9,220.23","9,251.48","9,171.35","10.49B","-0.02%"
"06/21/2019","9,214.27","9,181.64","9,252.55","9,158.32","14.31B","0.87%"
"06/20/2019","9,134.96","8,923.57","9,183.15","8,900.75","13.49B","2.34%"
"06/19/2019","8,925.73","9,051.85","9,084.18","8,923.44","11.25B","1.38%"
"06/18/2019","8,804.32","8,785.77","8,839.23","8,722.93","7.05B","0.27%"
"06/17/2019","8,780.87","8,807.84","8,864.77","8,753.42","7.64B","-0.33%"
"06/14/2019","8,810.13","8,956.92","8,994.16","8,801.33","10.45B","-1.58%"
"06/13/2019","8,951.61","8,948.58","8,974.80","8,866.22","9.73B","-0.03%"
"06/12/2019","8,954.72","9,008.56","9,038.87","8,930.91","11.48B","-0.92%"
"06/11/2019","9,037.67","8,721.27","9,045.12","8,718.47","13.46B","3.74%"
"06/10/2019","8,711.79","8,621.73","8,748.97","8,582.48","8.68B","1.48%"
"06/06/2019","8,584.94","8,741.83","8,741.83","8,557.58","9.30B","-1.84%"
"06/05/2019","8,746.05","8,831.13","8,851.12","8,729.21","8.76B","-0.03%"
"06/04/2019","8,748.27","8,854.50","8,868.09","8,697.49","9.54B","-1.23%"
"06/03/2019","8,856.99","8,953.37","9,012.08","8,826.75","10.73B","-0.74%"
"05/31/2019","8,922.69","8,939.41","9,016.16","8,892.12","9.57B","-0.23%"
"05/30/2019","8,943.35","8,974.40","8,974.40","8,845.83","10.59B","-0.74%"
"05/29/2019","9,010.36","8,971.22","9,077.51","8,956.72","9.64B","-0.28%"
"05/28/2019","9,035.69","8,979.58","9,082.70","8,946.70","10.97B","0.62%"
"05/27/2019","8,979.83","8,795.14","9,003.87","8,732.98","11.72B","2.31%"
"05/24/2019","8,776.77","8,788.17","8,880.81","8,745.60","9.30B","-0.37%"
"05/23/2019","8,809.53","8,997.25","8,997.25","8,789.41","11.13B","-2.56%"
"05/22/2019","9,041.22","9,068.99","9,132.37","8,986.53","11.15B","-0.51%"
"05/21/2019","9,087.52","8,920.46","9,120.69","8,892.15","11.83B","1.92%"
"05/20/2019","8,916.11","8,980.80","8,994.18","8,792.84","11.39B","-0.93%"
"05/17/2019","9,000.19","9,299.46","9,303.05","8,964.37","13.58B","-3.15%"
"05/16/2019","9,293.32","9,247.99","9,307.22","9,211.75","11.73B","0.37%"
"05/15/2019","9,259.03","9,125.27","9,282.96","9,123.90","11.06B","2.44%"
"05/14/2019","9,038.36","8,998.97","9,142.46","8,996.92","10.08B","-0.71%"
"05/13/2019","9,103.36","9,112.52","9,191.07","9,059.32","10.64B","-1.43%"
"05/10/2019","9,235.39","8,988.92","9,238.55","8,820.59","14.51B","4.03%"
"05/09/2019","8,877.31","8,919.50","9,012.24","8,860.17","10.17B","-1.39%"
"05/08/2019","9,002.53","8,899.91","9,167.81","8,873.44","12.11B","-0.96%"
"05/07/2019","9,089.46","9,011.52","9,160.52","8,928.57","13.07B","1.63%"
"05/06/2019","8,943.52","9,289.74","9,333.92","8,893.15","16.79B","-7.56%"
"04/30/2019","9,674.53","9,573.41","9,730.55","9,573.39","11.34B","0.54%"
"04/29/2019","9,622.49","9,775.95","9,822.82","9,597.09","15.55B","-1.62%"
"04/26/2019","9,780.82","9,852.94","9,927.74","9,774.75","14.06B","-1.28%"
"04/25/2019","9,907.62","10,186.23","10,209.14","9,902.02","17.28B","-3.21%"
"04/24/2019","10,236.27","10,162.38","10,239.37","10,023.91","16.13B","1.10%"
"04/23/2019","10,124.66","10,206.02","10,247.39","10,091.92","15.90B","-0.97%"
"04/22/2019","10,224.31","10,418.71","10,418.71","10,192.52","17.45B","-1.86%"
"04/19/2019","10,418.24","10,280.34","10,418.24","10,208.61","15.67B","1.27%"
"04/18/2019","10,287.67","10,338.50","10,363.85","10,267.31","15.73B","-0.55%"
"04/17/2019","10,344.43","10,288.45","10,410.65","10,257.56","18.83B","0.55%"
"04/16/2019","10,287.64","9,993.25","10,287.64","9,928.28","17.55B","2.33%"
"04/15/2019","10,053.76","10,294.82","10,365.31","10,048.83","16.81B","-0.78%"
"04/12/2019","10,132.34","10,138.09","10,186.47","10,053.81","14.34B","-0.26%"
"04/11/2019","10,158.40","10,420.65","10,437.45","10,149.38","17.95B","-2.65%"
"04/10/2019","10,435.08","10,403.24","10,529.74","10,328.61","20.65B","-0.01%"
"04/09/2019","10,436.62","10,368.03","10,438.99","10,304.73","18.99B","0.82%"
"04/08/2019","10,351.87","10,510.43","10,541.18","10,226.25","24.81B","-0.61%"
"04/04/2019","10,415.80","10,379.20","10,453.50","10,309.53","22.28B","0.73%"
"04/03/2019","10,340.51","10,199.97","10,350.57","10,166.67","21.04B","0.78%"
"04/02/2019","10,260.36","10,314.79","10,334.95","10,220.81","24.99B","-0.07%"
"04/01/2019","10,267.70","9,976.98","10,277.55","9,976.98","25.35B","3.64%"
"03/29/2019","9,906.86","9,556.30","9,906.86","9,554.07","20.27B","3.77%"
"03/28/2019","9,546.51","9,586.38","9,695.52","9,537.61","15.41B","-0.65%"
"03/27/2019","9,609.44","9,582.03","9,609.44","9,446.35","16.16B","1.01%"
"03/26/2019","9,513.00","9,753.17","9,780.08","9,487.10","19.56B","-1.95%"
"03/25/2019","9,701.70","9,705.02","9,858.08","9,680.94","20.58B","-1.80%"
"03/22/2019","9,879.22","9,871.99","9,891.83","9,692.25","20.31B","0.10%"
"03/21/2019","9,869.80","9,808.74","9,934.86","9,771.86","23.43B","0.71%"
"03/20/2019","9,800.60","9,828.07","9,848.77","9,642.67","20.41B","-0.40%"
"03/19/2019","9,839.74","9,844.46","9,908.17","9,774.75","19.35B","-0.04%"
"03/18/2019","9,843.43","9,583.44","9,843.43","9,510.66","19.99B","3.07%"
"03/15/2019","9,550.54","9,485.33","9,650.54","9,452.91","18.02B","1.41%"
"03/14/2019","9,417.93","9,521.62","9,620.46","9,323.06","21.36B","-1.82%"
"03/13/2019","9,592.06","9,828.15","9,828.15","9,534.33","26.93B","-2.53%"
"03/12/2019","9,841.24","9,766.50","9,928.20","9,683.07","30.40B","1.41%"
"03/11/2019","9,704.33","9,425.80","9,704.33","9,370.38","26.34B","3.64%"
"03/08/2019","9,363.72","9,447.60","9,726.30","9,346.73","34.30B","-3.25%"
"03/07/2019","9,678.11","9,685.30","9,782.22","9,546.56","31.33B","-0.23%"
"03/06/2019","9,700.49","9,640.95","9,707.92","9,518.71","32.32B","1.09%"
"03/05/2019","9,595.74","9,366.77","9,595.74","9,328.00","25.66B","2.25%"
"03/04/2019","9,384.42","9,280.65","9,567.15","9,260.73","29.55B","2.36%"
"03/01/2019","9,167.65","9,111.96","9,167.65","9,005.49","18.97B","1.50%"
"02/28/2019","9,031.93","9,001.18","9,097.40","8,970.65","18.82B","0.29%"
"02/27/2019","9,005.77","9,062.97","9,158.20","8,901.72","25.86B","-0.92%"
"02/26/2019","9,089.04","9,162.92","9,276.45","9,036.75","34.27B","-0.50%"
"02/25/2019","9,134.58","8,804.97","9,134.58","8,785.42","31.56B","5.59%"
"02/22/2019","8,651.20","8,431.56","8,651.20","8,393.86","19.58B","2.36%"
"02/21/2019","8,451.71","8,467.15","8,619.62","8,416.17","19.86B","-0.26%"
"02/20/2019","8,473.43","8,443.98","8,488.47","8,372.96","16.83B","0.39%"
"02/19/2019","8,440.87","8,480.76","8,537.35","8,350.86","20.40B","-0.07%"
"02/18/2019","8,446.92","8,187.89","8,446.92","8,187.89","19.44B","3.95%"
"02/15/2019","8,125.63","8,198.45","8,223.64","8,117.51","15.38B","-1.15%"
"02/14/2019","8,219.96","8,182.32","8,260.33","8,141.10","15.97B","0.60%"
"02/13/2019","8,171.21","8,029.97","8,191.98","8,016.78","15.93B","2.01%"
"02/12/2019","8,010.07","7,915.06","8,027.63","7,903.90","13.17B","1.15%"
"02/11/2019","7,919.05","7,695.17","7,922.54","7,695.17","10.50B","3.06%"
"02/01/2019","7,684.00","7,524.67","7,684.11","7,517.83","8.95B","2.74%"
"01/31/2019","7,479.22","7,485.79","7,552.56","7,428.86","8.99B","0.12%"
"01/30/2019","7,470.47","7,518.03","7,580.22","7,470.36","7.02B","-1.07%"
"01/29/2019","7,551.30","7,575.43","7,578.13","7,428.40","8.81B","-0.50%"
"01/28/2019","7,589.58","7,641.29","7,704.85","7,569.77","8.42B","-0.08%"
"01/25/2019","7,595.45","7,581.29","7,657.03","7,554.55","8.90B","0.29%"
"01/24/2019","7,573.52","7,537.50","7,604.99","7,485.24","8.20B","0.66%"
"01/23/2019","7,523.77","7,493.07","7,542.65","7,489.32","6.50B","0.09%"
"01/22/2019","7,516.79","7,615.80","7,615.80","7,493.78","7.76B","-1.44%"
"01/21/2019","7,626.24","7,591.19","7,661.62","7,578.49","9.04B","0.59%"
"01/18/2019","7,581.39","7,486.95","7,584.76","7,479.66","9.64B","1.49%"
"01/17/2019","7,470.36","7,534.04","7,545.81","7,463.99","8.51B","-0.93%"
"01/16/2019","7,540.45","7,545.35","7,586.66","7,518.71","8.91B","-0.09%"
"01/15/2019","7,547.35","7,403.79","7,549.66","7,386.15","9.06B","1.86%"
"01/14/2019","7,409.20","7,473.88","7,488.36","7,394.96","8.30B","-0.87%"
"01/11/2019","7,474.01","7,441.18","7,490.17","7,404.31","8.21B","0.61%"
"01/10/2019","7,428.61","7,442.70","7,491.69","7,415.28","8.78B","-0.26%"
"01/09/2019","7,447.93","7,425.64","7,552.20","7,404.49","10.96B","0.76%"
"01/08/2019","7,391.65","7,381.61","7,412.19","7,361.41","9.24B","-0.12%"
"01/07/2019","7,400.20","7,333.32","7,409.38","7,303.46","10.57B","1.58%"
"01/04/2019","7,284.84","7,022.12","7,284.84","7,011.33","10.40B","2.76%"
"01/03/2019","7,089.44","7,134.15","7,217.83","7,081.83","7.20B","-0.84%"
"01/02/2019","7,149.27","7,259.49","7,266.47","7,136.95","6.28B","-1.25%"
